primary_sim,secondary_sim,adj_sim,adj_weight,primary_secondary_ratio,primary_adj_ratio,primary_secondary_diff,weighted_primary,composite_score,suitability
1.425,0.26089743589743686,0.2915976331360924,0.8823529411764706,0.3636364538383665,0.7872549887434406,1.2653796889295519,2.5666666666666664,1.5083321890911843,2
0.9583333333333333,0.26089743589743686,0.4291436865021754,0.8823529411764706,0.2379349597119219,0.44771246855118346,0.8230497102775236,1.847222222222222,1.036693369242878,2
-0.375,-0.040293040293039546,-0.020271493212669713,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.3628911253430925,-0.20833333333333331,-0.4014247970065362,0
-0.375,-0.5641025641025632,-0.5368047337278113,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.5138279263073008,0
1.5,-0.5641025641025632,-0.5169230769230768,0.8823529411764706,3787880.22916661,2.5122543978760383,1.5497346752058554,2.6822916666666665,1.4083867973030233,2
1.625,-0.2891025641025632,-0.14259946949602265,0.8823529411764706,1.494949469999989,1.4607843361110917,1.5971271729185725,2.8749999999999996,1.600390016238607,2
1.125,-0.2958098811757342,-0.039763313609469025,0.8823529411764706,1.1212120791666649,0.9019608131699163,1.1249360676589384,2.1041666666666665,1.0918193619413787,2
0.9583333333333333,0.41367521367521365,-1.0338461538461536,0.8823529411764706,0.18181822757574895,3921569.715686205,0.7835559621835928,1.847222222222222,0.992709603959043,1
-0.375,-0.5641025641025632,0.16830053667262854,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.4802830530455565,0
0.7159090909090908,0.6581196581196591,-1.0338461538461536,0.8823529411764706,0.07713500504131812,3208556.995543604,0.49058415814134015,1.4734848484848484,0.7852901932219257,1
1.125,0.13802509547190442,-0.5461828737300457,0.8823529411764706,0.35353542984004943,2.0931367477290057,1.0127877596309203,2.1041666666666665,1.1404698257505372,2
-0.375,0.10936682365253811,-0.5639160839160859,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.4015788785779636,-0.20833333333333331,-0.40219417121806783,0
0.375,0.535897435897437,-1.0338461538461536,0.8823529411764706,0.030303032499996985,2205882.8578430708,0.1990484903934126,0.9479166666666667,0.41547504623404174,1
-0.375,-0.3021978021978014,-0.5169230769230768,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.2951875571820678,-0.20833333333333331,-0.46896735387782423,0
0.625,0.9358974358974362,-1.0338461538461536,0.8823529411764706,0.026936032031423474,2941177.2254901286,0.33260916576561605,1.3333333333333333,0.7387139782360461,1
-0.375,-0.2891025641025632,-1.0338461538461536,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.298572735590119,-0.20833333333333331,-0.49136385954103434,0
0.375,-0.5641025641025632,-0.5461828737300457,0.8823529411764706,1515152.0189393442,0.9240193228024144,0.4834034766697164,0.9479166666666667,0.25423346273198133,1
1.2613636363636362,-0.05247465712581945,-1.0338461538461536,0.8823529411764706,0.5895317756611275,4812835.615864457,1.1912850756979356,2.314393939393939,1.2250563161118588,1
-0.375,-0.5641025641025632,-0.43277280858676387,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.5088786827113059,0
1.3750000000000002,0.4591532498509243,-1.0338461538461536,0.8823529411764706,0.25883845460226174,5147060.328431302,1.1667371646205242,2.4895833333333335,1.4272837425738059,2
0.625,-0.040293040293039546,0.3507692307692288,0.8823529411764706,0.30303034378786176,0.3039215899019505,0.5849588289112534,1.3333333333333333,0.640903926765699,1
1.125,0.4591532498509243,0.2372761664564928,0.8823529411764706,0.20454550874999083,0.6519608440032483,0.9297746760569376,2.1041666666666665,1.2315872851823146,2
0.375,0.7773608505315831,-0.4719732441471573,0.8823529411764706,0.003030298940907557,0.7696076584641126,0.13662910316202886,0.9479166666666667,0.4826929704106941,1
-0.375,0.18589743589743588,-0.5368047337278113,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.42136238875488635,-0.20833333333333331,-0.3880721458454261,0
0.8250000000000001,0.6315496098104799,0.6892307692307672,0.8823529411764706,0.10181820814787383,0.28431376316992496,0.6008544492621031,1.6416666666666668,0.9745921313471441,2
0.8250000000000001,-0.2958098811757342,0.08989966555183904,0.8823529411764706,0.872727230060605,0.5666666930522717,0.8405810813826348,1.6416666666666668,0.790584965487553,1
1.625,-0.13273001508295534,-0.49538461538461614,0.8823529411764706,0.9090910262120788,2.5784309143466,1.556704160163608,2.8749999999999996,1.6098261873396003,2
0.75,-0.3141025641025635,-1.0338461538461536,0.8823529411764706,0.8787878061363759,3308824.4093136573,0.7742210762704818,1.5260416666666667,0.6572056020107568,1
1.125,-0.5641025641025632,-0.5270588235294117,0.8823529411764706,3030304.159090855,2.0049015153760137,1.194290942360476,2.1041666666666665,1.0236508228555448,1
1.625,-0.2891025641025632,-0.6101387137452715,0.8823529411764706,1.494949469999989,3.3431362231705295,1.5971271729185725,2.8749999999999996,1.5781471748479508,2
1.2916666666666667,-0.13273001508295534,0.25846153846153846,0.8823529411764706,0.7373738274494601,0.7352941919934407,1.2407541754121596,2.361111111111111,1.3041309629822775,2
-0.375,0.6858974358974366,0.6159083469721754,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.5506146552441155,-0.20833333333333331,-0.24939546777290197,1
0.4821428571428571,-0.5641025641025632,-0.45948717948718004,0.8823529411764706,1731602.324675274,0.8893555545985671,0.5849588289112534,1.1130952380952381,0.3681447401483907,1
1.3392857142857142,-0.02751719824890515,-1.0338461538461536,0.8823529411764706,0.5887446909090613,5042018.275910293,1.258691897440475,2.4345238095238093,1.309085982380201,2
-0.375,-0.5641025641025632,0.0,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.48828982935196624,0
0.9107142857142855,-0.2585470085470085,-0.4184615384615386,0.8823529411764706,0.813852817792192,1.343137064934697,0.9121927416895397,1.7738095238095235,0.8604775116991312,1
1.425,1.1470085470085476,-0.5957757496740567,0.8823529411764706,0.11255414880333584,2.8784305287586456,1.0363159499847516,2.5666666666666664,1.614694168014545,2
0.05357142857142838,-0.2891025641025632,-0.45948717948718004,0.8823529411764706,0.22510818428571347,0.32212872623719463,0.10764867337602908,0.45238095238095205,-0.024891976882453495,0
0.625,-0.5641025641025632,-0.4034521575984996,0.8823529411764706,2020202.732323181,0.9607841664052681,0.7203659652333029,1.3333333333333333,0.5171929557422286,1
-0.375,-0.040293040293039546,-0.22615384615384612,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.3628911253430925,-0.20833333333333331,-0.41121950104033145,0
